Opcode, Rnd, Operand A, Operand B, Operand C, Result
FMS, RND_NEAREST, 0x00000040, 0xff000040, 0x80800020, 0xb7800040
FMS, RND_MINUS_INF, 0xbf800008, 0xbf800020, 0x4b800002, 0xcb800002
FMS, RND_MINUS_INF, 0xc0800010, 0xbf000004, 0xff000002, 0x7f000002
FMS, RND_ZERO, 0xff000008, 0x4b800002, 0xbf800002, 0xff7fffff
FMS, RND_ZERO, 0x33800008, 0xfe800040, 0xbf800020, 0xf2800048
FMS, RND_PLUS_INF, 0xc0800040, 0x40000002, 0xc0800010, 0xc0800074
FMS, RND_PLUS_INF, 0xc0800040, 0xbf000000, 0x3e800008, 0x3fe0007e
FMS, RND_ZERO, 0x00800010, 0x7e800001, 0xbf000010, 0x3fc00019
FMS, RND_ZERO, 0x7e800004, 0xc0000010, 0xc0000000, 0xff000014
FMS, RND_MINUS_INF, 0xff800010, 0x3f000004, 0xff800020, 0x7fffffff
FMS, RND_MINUS_INF, 0xff800020, 0x7f800040, 0x80800020, 0x7fffffff
FMS, RND_PLUS_INF, 0xff000008, 0xbf800002, 0x80000008, 0x7f00000b
FMS, RND_PLUS_INF, 0x80000040, 0x3f800040, 0xc0800001, 0x40800001
FMS, RND_ZERO, 0xcb800008, 0x80000008, 0xc0000002, 0x40000002
FMS, RND_ZERO, 0xc0000000, 0x3f800000, 0x00000002, 0xc0000000
FMS, RND_MINUS_INF, 0xc0000040, 0xfe800040, 0x80800002, 0x7f000080
FMS, RND_MINUS_INF, 0xfe800002, 0xfe800002, 0x7f000008, 0x7f7fffff
FMS, RND_MINUS_INF, 0x7f800001, 0x40800002, 0x40000000, 0x7fffffff
FMS, RND_MINUS_INF, 0x3e800008, 0x7f000002, 0x80000040, 0x7e00000a
FMS, RND_PLUS_INF, 0x40000020, 0xcb800020, 0x7f000010, 0xff000010
FMS, RND_PLUS_INF, 0x80800040, 0x4b800000, 0x3e800004, 0xbe800004
FMS, RND_NEAREST, 0x00800002, 0x40800008, 0xbf000008, 0x3f000008
FMS, RND_NEAREST, 0xbf000002, 0x80800002, 0xcb800000, 0x4b800000
FMS, RND_MINUS_INF, 0x40800008, 0xfe800020, 0x80800001, 0xff800000
FMS, RND_MINUS_INF, 0xff800010, 0xb3800000, 0x7e800001, 0x7fffffff
FMS, RND_ZERO, 0xfe800004, 0x7e800010, 0xff800008, 0x7fffffff
FMS, RND_ZERO, 0xbe800010, 0x3f800001, 0x7e800008, 0xfe800008
FMS, RND_PLUS_INF, 0x40000020, 0x80000040, 0x40800004, 0xc0800004
FMS, RND_PLUS_INF, 0xcb800008, 0x7e800001, 0x7f800002, 0x7fffffff
FMS, RND_PLUS_INF, 0xbf800020, 0x80800004, 0xbf800010, 0x3f800011
FMS, RND_PLUS_INF, 0x7e800008, 0x3f800040, 0xbf800020, 0x7e800049
FMS, RND_PLUS_INF, 0xbf800010, 0xc0000008, 0x00800020, 0x40000019
FMS, RND_PLUS_INF, 0x7e800020, 0x3e800008, 0xbe800002, 0x7d800029
FMS, RND_PLUS_INF, 0x40000008, 0x80000004, 0x00000004, 0x8000000c
FMS, RND_PLUS_INF, 0xff000010, 0x00800020, 0xbf000020, 0xbfc00050
FMS, RND_PLUS_INF, 0xfe800020, 0x7f800020, 0x4b800001, 0x7fffffff
FMS, RND_PLUS_INF, 0xc0000020, 0x7e800000, 0xbf800004, 0xff00001f
FMS, RND_NEAREST, 0x3f000000, 0xbf000000, 0x80000010, 0xbe800000
FMS, RND_NEAREST, 0xff800001, 0xc0800004, 0xbe800010, 0x7fffffff
FMS, RND_NEAREST, 0x40000008, 0xc0000008, 0xbf800002, 0xc040001f
FMS, RND_NEAREST, 0xb3800002, 0x40000040, 0xff800020, 0x7fffffff
FMS, RND_MINUS_INF, 0x00000000, 0xff800001, 0x00800008, 0x7fffffff
FMS, RND_MINUS_INF, 0x80000020, 0x7f000020, 0x80800001, 0xb7000020
FMS, RND_PLUS_INF, 0x4b800000, 0xc0000020, 0xbf800010, 0xcc00001f
FMS, RND_PLUS_INF, 0xbf000020, 0xbe800004, 0xbf000040, 0x3f20004a
FMS, RND_NEAREST, 0x33800002, 0xff800004, 0xc0000002, 0x7fffffff
FMS, RND_NEAREST, 0x00800001, 0xb3800020, 0x33800040, 0xb3800040
FMS, RND_ZERO, 0x33800020, 0x3f800020, 0x33800002, 0x2af80020
FMS, RND_ZERO, 0xbf800004, 0x40000000, 0x80000002, 0xc0000003
FMS, RND_NEAREST, 0x00800010, 0x80000010, 0x00800000, 0x80800000
FMS, RND_NEAREST, 0xb3800008, 0x4b800000, 0x00800008, 0xbf800008
FMS, RND_PLUS_INF, 0x00800002, 0x40000010, 0x00800004, 0x00800021
FMS, RND_PLUS_INF, 0x80000008, 0xbe800001, 0x4b800008, 0xcb800007
FMS, RND_MINUS_INF, 0xff000040, 0xcb800040, 0x3f800004, 0x7f7fffff
FMS, RND_MINUS_INF, 0xc0000008, 0xc0800001, 0xc0800010, 0x41400011
FMS, RND_ZERO, 0x7e800040, 0x00800000, 0x80800020, 0x3f800040
FMS, RND_ZERO, 0x7f800020, 0xbe800004, 0x33800020, 0x7fffffff
FMS, RND_NEAREST, 0x33800010, 0x4b800008, 0x33800040, 0x3f800018
FMS, RND_NEAREST, 0x3f800008, 0xbe800040, 0x33800020, 0xbe80004a
FMS, RND_ZERO, 0x3f800020, 0xbf800000, 0x00000040, 0xbf800020
FMS, RND_ZERO, 0x7e800004, 0xc0800020, 0x4b800040, 0xff7fffff
FMS, RND_MINUS_INF, 0xff800010, 0x40000008, 0xff800040, 0x7fffffff
FMS, RND_MINUS_INF, 0x7e800008, 0x7e800004, 0x3f800000, 0x7f7fffff
FMS, RND_MINUS_INF, 0x00800040, 0x3e800002, 0x3f000008, 0xbf000008
FMS, RND_MINUS_INF, 0xff800004, 0x00000010, 0xc0000000, 0x7fffffff
FMS, RND_NEAREST, 0x00800040, 0x40000040, 0xff000040, 0x7f000040
FMS, RND_NEAREST, 0xc0000008, 0xc0000010, 0x00000020, 0x40800018
FMS, RND_MINUS_INF, 0xbe800020, 0x3f800020, 0xff000001, 0x7f000000
FMS, RND_MINUS_INF, 0x3f000020, 0xb3800010, 0xc0800001, 0x40800000
FMS, RND_ZERO, 0x80000001, 0xbf800040, 0xc0800000, 0x40800000
FMS, RND_ZERO, 0xc0800020, 0xfe800000, 0x3e800040, 0x7f7fffff
FMS, RND_ZERO, 0xfe800002, 0xb3800001, 0x3e800002, 0x72800003
FMS, RND_ZERO, 0x3f000008, 0x4b800001, 0x33800040, 0x4b000009
FMS, RND_NEAREST, 0x3e800008, 0xc0800040, 0x3e800004, 0xbfa00049
FMS, RND_NEAREST, 0x80000002, 0x00000008, 0xb3800040, 0x33800040
FMS, RND_MINUS_INF, 0x7f800010, 0x3f000010, 0xfe800040, 0x7fffffff
FMS, RND_MINUS_INF, 0x80000002, 0x80000010, 0x80800040, 0x00800040
FMS, RND_ZERO, 0xfe800008, 0x7f000020, 0x00000020, 0xff7fffff
FMS, RND_ZERO, 0x3f800001, 0x3f000010, 0x00000002, 0x3f000011
FMS, RND_NEAREST, 0x3f800002, 0xbf000008, 0x3f000010, 0xbf80000d
FMS, RND_NEAREST, 0x7f800000, 0xff800002, 0xbf800004, 0x7fffffff
FMS, RND_NEAREST, 0xc0800040, 0x00800001, 0xff800010, 0x7fffffff
FMS, RND_NEAREST, 0xfe800004, 0x7f000040, 0x4b800008, 0xff800000
FMS, RND_NEAREST, 0x7e800010, 0x33800008, 0x3f000010, 0x72800018
FMS, RND_NEAREST, 0x40000008, 0x4b800040, 0xcb800002, 0x4c400049
FMS, RND_PLUS_INF, 0x80000002, 0x40000002, 0xbe800008, 0x3e800008
FMS, RND_PLUS_INF, 0xff800000, 0xfe800000, 0x3f800000, 0x7f800000
FMS, RND_PLUS_INF, 0xff000040, 0xbf800002, 0xff800002, 0x7fffffff
FMS, RND_PLUS_INF, 0xff800004, 0x4b800004, 0x7f000004, 0x7fffffff
FMS, RND_MINUS_INF, 0x00000002, 0x33800020, 0x33800001, 0xb3800001
FMS, RND_MINUS_INF, 0x33800040, 0x40000002, 0x3f000010, 0xbf00000e
FMS, RND_PLUS_INF, 0xc0000020, 0x7f800040, 0x4b800008, 0x7fffffff
FMS, RND_PLUS_INF, 0xff800008, 0xc0000020, 0x80000020, 0x7fffffff
FMS, RND_MINUS_INF, 0x00800020, 0x40000000, 0x00000010, 0x01000018
FMS, RND_MINUS_INF, 0x33800000, 0x3e800002, 0x40000020, 0xc0000020
FMS, RND_MINUS_INF, 0xbf000000, 0x4b800001, 0xbf000010, 0xcb000001
FMS, RND_MINUS_INF, 0xff800002, 0x40000002, 0xbf800004, 0x7fffffff
FMS, RND_PLUS_INF, 0x80000020, 0x7f000010, 0xcb800010, 0x4b800010
FMS, RND_PLUS_INF, 0x00000008, 0x33800040, 0xbf800000, 0x3f800001
FMS, RND_NEAREST, 0x7e800000, 0xc0800020, 0xff000004, 0xff00003c
FMS, RND_NEAREST, 0xbe800001, 0x00800020, 0xfe800002, 0x7e800002
FMS, RND_ZERO, 0xcb800002, 0x80800001, 0x7f000020, 0xff00001f
FMS, RND_ZERO, 0x3e800000, 0x40800002, 0xfe800010, 0x7e800010
FMS, RND_PLUS_INF, 0xbe800000, 0x00000000, 0xc0800008, 0x40800008
FMS, RND_PLUS_INF, 0xc0000001, 0x3f000008, 0x3f000002, 0xbfc0000a
FMS, RND_MINUS_INF, 0xb3800000, 0xfe800002, 0x40800008, 0x72800001
FMS, RND_MINUS_INF, 0x80000008, 0xb3800010, 0x3f000040, 0xbf000040
FMS, RND_PLUS_INF, 0x3e800002, 0x7e800004, 0x80800010, 0x7d800007
FMS, RND_PLUS_INF, 0x00000020, 0xff800008, 0xfe800002, 0x7fffffff
FMS, RND_ZERO, 0x33800008, 0x40800002, 0x4b800010, 0xcb80000f
FMS, RND_ZERO, 0xff000001, 0x80800010, 0x00000001, 0x40000011
FMS, RND_NEAREST, 0xc0800040, 0xbf800020, 0x80000001, 0x40800060
FMS, RND_NEAREST, 0xc0000000, 0x3f800040, 0x40000020, 0xc0800030
FMS, RND_MINUS_INF, 0x4b800008, 0x3f800040, 0xcb800020, 0x4c000034
FMS, RND_MINUS_INF, 0x00800000, 0xbf000040, 0x00800000, 0x80c00020
FMS, RND_ZERO, 0x00000020, 0x3e800004, 0xff000001, 0x7f000001
FMS, RND_ZERO, 0xcb800008, 0x00000020, 0xff800008, 0x7fffffff
FMS, RND_MINUS_INF, 0x3f800001, 0x3f800004, 0x7f800004, 0x7fffffff
FMS, RND_MINUS_INF, 0xbf000020, 0x3e800010, 0xbe800008, 0x3dffffbf
FMS, RND_ZERO, 0x7e800010, 0x3f800004, 0xfe800008, 0x7f00000e
FMS, RND_ZERO, 0x3f800002, 0xc0000000, 0xcb800020, 0x4b80001e
FMS, RND_NEAREST, 0x4b800002, 0xcb800020, 0xfe800010, 0x7e800010
FMS, RND_NEAREST, 0xc0800001, 0xbf000002, 0x7f000010, 0xff000010
FMS, RND_PLUS_INF, 0x7f000020, 0xff000010, 0xfe800004, 0xff7fffff
FMS, RND_PLUS_INF, 0xb3800040, 0xfe800004, 0x00800002, 0x72800045
FMS, RND_MINUS_INF, 0xfe800020, 0x7f000002, 0x4b800020, 0xff800000
FMS, RND_MINUS_INF, 0x3f000008, 0x00800010, 0xb3800002, 0x33800002
FMS, RND_ZERO, 0xfe800020, 0xbf000008, 0xb3800004, 0x7e000028
FMS, RND_ZERO, 0xbe800020, 0x80000010, 0x7e800001, 0xfe800000
FMS, RND_MINUS_INF, 0x00000040, 0xb3800040, 0x00000020, 0x80000021
FMS, RND_MINUS_INF, 0x3f800002, 0xc0000020, 0x80000004, 0xc0000023
FMS, RND_ZERO, 0xbf800002, 0x4b800010, 0x40000002, 0xcb800013
FMS, RND_ZERO, 0x00800040, 0x33800010, 0xbf800000, 0x3f800000
FMS, RND_ZERO, 0x3f800008, 0xbf000002, 0xff000000, 0x7effffff
FMS, RND_ZERO, 0x4b800002, 0xb3800020, 0x3f000020, 0xbfc00032
FMS, RND_PLUS_INF, 0xbe800004, 0x7f000040, 0xb3800001, 0xfe000044
FMS, RND_PLUS_INF, 0x4b800000, 0xfe800010, 0x7f000002, 0xff7fffff
FMS, RND_NEAREST, 0x80000040, 0xc0000001, 0xc0000001, 0x40000001
FMS, RND_NEAREST, 0xbf000000, 0x80800008, 0xbf800000, 0x3f800000
FMS, RND_ZERO, 0x3f000001, 0xff800008, 0xb3800000, 0x7fffffff
FMS, RND_ZERO, 0xfe800001, 0xbf000004, 0xff800000, 0x7f800000
FMS, RND_NEAREST, 0x80000020, 0xcb800040, 0xb3800000, 0x33800000
FMS, RND_NEAREST, 0xc0000000, 0x00000000, 0xc0000001, 0x40000001
FMS, RND_PLUS_INF, 0xc0800004, 0x40000020, 0x4b800040, 0xcb800044
FMS, RND_PLUS_INF, 0xc0000001, 0x7f800004, 0x00800020, 0x7fffffff
FMS, RND_NEAREST, 0x4b800040, 0xc0800004, 0x40000020, 0xcc800044
FMS, RND_NEAREST, 0xc0000020, 0x7f800000, 0xc0800010, 0xff800000
FMS, RND_NEAREST, 0xff800002, 0xff800040, 0x3f800010, 0x7fffffff
FMS, RND_NEAREST, 0x80000008, 0x80000008, 0x00000010, 0x80000010
FMS, RND_NEAREST, 0x3f800000, 0xff800001, 0x33800020, 0x7fffffff
FMS, RND_NEAREST, 0x00800001, 0x4b800010, 0xc0000020, 0x40000020
FMS, RND_MINUS_INF, 0x7f800002, 0x3f800040, 0x00800008, 0x7fffffff
FMS, RND_MINUS_INF, 0xff800002, 0xfe800000, 0xc0800004, 0x7fffffff
FMS, RND_ZERO, 0xbf000008, 0xbf800001, 0x7f000008, 0xff000007
FMS, RND_ZERO, 0xcb800020, 0xbe800008, 0x7f000002, 0xff000001
FMS, RND_MINUS_INF, 0x00000001, 0x80800008, 0x40800001, 0xc0800002
FMS, RND_MINUS_INF, 0x7f800020, 0xbe800008, 0xff000010, 0x7fffffff
FMS, RND_NEAREST, 0x3f000001, 0x00000001, 0x3f000020, 0xbf000020
FMS, RND_NEAREST, 0x00000020, 0x7f000001, 0xc0800000, 0x40800010
FMS, RND_MINUS_INF, 0xfe800001, 0x00800020, 0xb3800020, 0xbf800021
FMS, RND_MINUS_INF, 0x7e800000, 0x7e800010, 0xfe800010, 0x7f7fffff
FMS, RND_NEAREST, 0xb3800004, 0x3f000004, 0x00800010, 0xb3000008
FMS, RND_NEAREST, 0xc0800002, 0x00000004, 0x7f800008, 0x7fffffff
FMS, RND_NEAREST, 0x33800040, 0x00000010, 0x7f000000, 0xff000000
FMS, RND_NEAREST, 0xbf800000, 0xff800002, 0xbf000010, 0x7fffffff
FMS, RND_NEAREST, 0x00800002, 0x7f000002, 0xff000008, 0x7f000008
FMS, RND_NEAREST, 0xcb800008, 0x3f800001, 0x3e800002, 0xcb800009
FMS, RND_ZERO, 0xc0800020, 0xc0000010, 0x4b800000, 0xcb7ffff7
FMS, RND_ZERO, 0x3f000004, 0xc0800004, 0xbf800001, 0xbf80000f
FMS, RND_MINUS_INF, 0xbe800008, 0xff800002, 0x3f800002, 0x7fffffff
FMS, RND_MINUS_INF, 0x3e800001, 0x4b800004, 0xbf000004, 0x4a800006
FMS, RND_PLUS_INF, 0x80000002, 0xbe800000, 0x7f000040, 0xff00003f
FMS, RND_PLUS_INF, 0xff800010, 0x7f000004, 0xff800001, 0x7fffffff
FMS, RND_PLUS_INF, 0xbf000008, 0x3f000020, 0x00000000, 0xbe800028
FMS, RND_PLUS_INF, 0x00800001, 0xfe800040, 0x7f800040, 0x7fffffff
FMS, RND_MINUS_INF, 0x7f000001, 0xff800000, 0x7f800000, 0xff800000
FMS, RND_MINUS_INF, 0x7f000000, 0x7e800010, 0x00000040, 0x7f7fffff
FMS, RND_PLUS_INF, 0x33800002, 0x40800020, 0x00800008, 0x34800023
FMS, RND_PLUS_INF, 0xfe800002, 0x00800002, 0xbe800000, 0xbf400008
FMS, RND_NEAREST, 0xcb800010, 0x00800010, 0xbf000008, 0x3f000008
FMS, RND_NEAREST, 0x00000010, 0xc0800040, 0xc0000001, 0x40000001
FMS, RND_NEAREST, 0xfe800010, 0x4b800040, 0xbf000002, 0xff800000
FMS, RND_NEAREST, 0x7f000008, 0x7e800020, 0xbf000000, 0x7f800000
FMS, RND_NEAREST, 0x7e800004, 0xcb800008, 0xc0800008, 0xff800000
FMS, RND_NEAREST, 0xfe800008, 0xcb800002, 0x00800001, 0x7f800000
FMS, RND_PLUS_INF, 0x4b800000, 0x80800000, 0x7f000040, 0xff000040
FMS, RND_PLUS_INF, 0xbe800000, 0x40000000, 0xbe800020, 0xbe7fffc0
FMS, RND_PLUS_INF, 0xcb800040, 0x3f000040, 0x4b800008, 0xcbc00048
FMS, RND_PLUS_INF, 0xbf800020, 0x40000008, 0xff000002, 0x7f000002
FMS, RND_ZERO, 0xcb800001, 0xc0000002, 0x7f800020, 0x7fffffff
FMS, RND_ZERO, 0xbe800040, 0x00000001, 0x3e800020, 0xbe800020
FMS, RND_NEAREST, 0x40000002, 0x80800020, 0xff000020, 0x7f000020
FMS, RND_NEAREST, 0xbe800002, 0x4b800040, 0xbe800040, 0xca800042
FMS, RND_PLUS_INF, 0xcb800004, 0x00000002, 0xfe800000, 0x7e800000
FMS, RND_PLUS_INF, 0xbe800040, 0xbe800010, 0x00800008, 0x3d800051
FMS, RND_NEAREST, 0x7f800008, 0x33800040, 0xbe800002, 0x7fffffff
FMS, RND_NEAREST, 0x7f800004, 0xbe800040, 0x7f800008, 0x7fffffff
FMS, RND_PLUS_INF, 0xbf000004, 0xc0000008, 0xff800020, 0x7fffffff
FMS, RND_PLUS_INF, 0xc0800004, 0x80000004, 0xbf800010, 0x3f800011
FMS, RND_MINUS_INF, 0xff000000, 0x40800008, 0x00800040, 0xff800000
FMS, RND_MINUS_INF, 0x7e800008, 0x7e800020, 0xb3800010, 0x7f7fffff
FMS, RND_MINUS_INF, 0xbe800002, 0x80000001, 0x7f000000, 0xff000000
FMS, RND_MINUS_INF, 0x33800004, 0x3f000000, 0x80800040, 0x33000004
FMS, RND_PLUS_INF, 0x7e800020, 0xb3800004, 0x00800004, 0xf2800024
FMS, RND_PLUS_INF, 0x7e800040, 0x00000008, 0x80000010, 0x35800041
FMS, RND_MINUS_INF, 0x40800001, 0x40800002, 0xbf000040, 0x41840005
FMS, RND_MINUS_INF, 0x7f800000, 0x7e800020, 0xc0800040, 0x7f800000
FMS, RND_PLUS_INF, 0xbe800004, 0xcb800002, 0x7f000000, 0xfeffffff
FMS, RND_PLUS_INF, 0x3e800002, 0x4b800010, 0xfe800002, 0x7e800003
FMS, RND_NEAREST, 0x3f800002, 0x3f000040, 0xbf800040, 0x3fc00061
FMS, RND_NEAREST, 0x40800010, 0x80800004, 0xfe800020, 0x7e800020
FMS, RND_PLUS_INF, 0x4b800000, 0xfe800004, 0x3f800010, 0xff7fffff
FMS, RND_PLUS_INF, 0xcb800040, 0x33800001, 0x3e800010, 0xbfa00045
FMS, RND_NEAREST, 0x7e800001, 0xc0800004, 0x7f800004, 0x7fffffff
FMS, RND_NEAREST, 0xc0000004, 0x3f800008, 0x80800004, 0xc000000c
FMS, RND_MINUS_INF, 0x33800004, 0xb3800008, 0xbf800001, 0x3f800000
FMS, RND_MINUS_INF, 0x33800000, 0x40000008, 0xff800008, 0x7fffffff
FMS, RND_NEAREST, 0xc0000040, 0x4b800040, 0x40800001, 0xcc000081
FMS, RND_NEAREST, 0x7f800010, 0xff000010, 0xb3800020, 0x7fffffff
FMS, RND_MINUS_INF, 0xff000000, 0xfe800000, 0x80800002, 0x7f7fffff
FMS, RND_MINUS_INF, 0x40000000, 0x80000010, 0x80800040, 0x00800020
FMS, RND_ZERO, 0x3e800008, 0x00000002, 0x80800004, 0x00800004
FMS, RND_ZERO, 0xff800040, 0x33800002, 0xfe800001, 0x7fffffff
FMS, RND_ZERO, 0xb3800008, 0x7f000020, 0x00000004, 0xf3000028
FMS, RND_ZERO, 0xc0800002, 0x40800040, 0xff000000, 0x7effffff
FMS, RND_NEAREST, 0xfe800002, 0x7e800000, 0x3e800020, 0xff800000
FMS, RND_NEAREST, 0xbe800010, 0x80800004, 0xff000008, 0x7f000008
FMS, RND_PLUS_INF, 0x80800001, 0x80800008, 0xcb800040, 0x4b800041
FMS, RND_PLUS_INF, 0xcb800008, 0x00000001, 0xbf800002, 0x3f800002
FMS, RND_NEAREST, 0x40000001, 0xbf800040, 0x00000008, 0xc0000041
FMS, RND_NEAREST, 0x3e800010, 0x00800000, 0xbf000008, 0x3f000008
FMS, RND_ZERO, 0x00000040, 0x80800008, 0x80800020, 0x0080001f
FMS, RND_ZERO, 0xb3800002, 0xb3800004, 0x80800010, 0x27800006
FMS, RND_NEAREST, 0x7f800004, 0xc0000004, 0xff800010, 0x7fffffff
FMS, RND_NEAREST, 0x3f800002, 0x4b800001, 0xff000004, 0x7f000004
FMS, RND_ZERO, 0xbe800040, 0x00800002, 0x80000000, 0x80200010
FMS, RND_ZERO, 0x00800008, 0x3f000004, 0xcb800010, 0x4b800010
FMS, RND_ZERO, 0x00800001, 0xfe800008, 0xbe800004, 0xbf400010
FMS, RND_ZERO, 0xbf000008, 0xff800040, 0x3f000040, 0x7fffffff
FMS, RND_NEAREST, 0x7f800040, 0x3e800001, 0x33800002, 0x7fffffff
FMS, RND_NEAREST, 0xfe800002, 0x7f000010, 0x80000002, 0xff800000
FMS, RND_MINUS_INF, 0x00000020, 0x00000008, 0x00800010, 0x80800010
FMS, RND_MINUS_INF, 0x7f000008, 0xbf800020, 0x33800001, 0xff000029
FMS, RND_MINUS_INF, 0xc0000001, 0x40000001, 0x40800002, 0xc1000003
FMS, RND_MINUS_INF, 0x00000010, 0x40800002, 0x7e800010, 0xfe800010
FMS, RND_MINUS_INF, 0xbf800020, 0x00000020, 0x3f000000, 0xbf000001
FMS, RND_MINUS_INF, 0x80800010, 0xbf000001, 0x7f800008, 0x7fffffff
FMS, RND_NEAREST, 0xff000020, 0x00800004, 0x00000000, 0xc0000024
FMS, RND_NEAREST, 0x80800010, 0x4b800001, 0x40000000, 0xc0000000
FMS, RND_NEAREST, 0x00000008, 0xff800004, 0x4b800040, 0x7fffffff
FMS, RND_NEAREST, 0xb3800008, 0x40800010, 0x7e800000, 0xfe800000
FMS, RND_MINUS_INF, 0xb3800001, 0x40000004, 0x7f000000, 0xff000001
FMS, RND_MINUS_INF, 0x3f000004, 0x00800001, 0x33800004, 0xb3800004
FMS, RND_MINUS_INF, 0x80800008, 0xc0000040, 0xfe800001, 0x7e800001
FMS, RND_MINUS_INF, 0x40800008, 0xff000040, 0xc0800002, 0xff800000
FMS, RND_PLUS_INF, 0xbf800040, 0x00000010, 0xbf800002, 0x3f800002
FMS, RND_PLUS_INF, 0xff000004, 0x7f800001, 0xb3800000, 0x7fffffff
FMS, RND_PLUS_INF, 0xff000001, 0x3f800000, 0x40800040, 0xff000001
FMS, RND_PLUS_INF, 0x7f000040, 0xc0800020, 0xc0000004, 0xff7fffff
FMS, RND_NEAREST, 0x7f800040, 0x7e800004, 0xff000000, 0x7fffffff
FMS, RND_NEAREST, 0xfe800002, 0xc0800000, 0x3f800008, 0x7f800000
FMS, RND_ZERO, 0xcb800002, 0xbe800002, 0xbf800002, 0x4a800006
FMS, RND_ZERO, 0x3f800008, 0xff000002, 0xc0000004, 0xff00000a
FMS, RND_MINUS_INF, 0x80800004, 0x40000001, 0x3f800002, 0xbf800003
FMS, RND_MINUS_INF, 0x3f000040, 0x00800004, 0x40000001, 0xc0000001
FMS, RND_ZERO, 0x80800040, 0x80800008, 0xff800000, 0x7f800000
FMS, RND_ZERO, 0xb3800010, 0x7f000001, 0xbf000010, 0xf3000011
FMS, RND_MINUS_INF, 0x80000008, 0x7e800002, 0x00000001, 0xb5800003
FMS, RND_MINUS_INF, 0xff800008, 0xcb800010, 0x40800010, 0x7fffffff
FMS, RND_MINUS_INF, 0x40800008, 0x40000020, 0x80000040, 0x41000028
FMS, RND_MINUS_INF, 0xbf000020, 0x7e800002, 0x33800002, 0xfe000023
FMS, RND_MINUS_INF, 0xc0000000, 0xbf800002, 0x00800040, 0x40000001
FMS, RND_MINUS_INF, 0xbf800020, 0xbe800002, 0x7e800008, 0xfe800008
FMS, RND_PLUS_INF, 0x00800008, 0xfe800020, 0xff800010, 0x7fffffff
FMS, RND_PLUS_INF, 0x7e800010, 0x00000010, 0xcb800040, 0x4b800041
FMS, RND_NEAREST, 0xff000004, 0xcb800004, 0x00000001, 0x7f800000
FMS, RND_NEAREST, 0x00000000, 0x3e800010, 0x7f000000, 0xff000000
FMS, RND_MINUS_INF, 0x80000020, 0xfe800040, 0x00800020, 0x3680003f
FMS, RND_MINUS_INF, 0x80000002, 0x40000004, 0xb3800000, 0x337fffff
FMS, RND_PLUS_INF, 0x00800001, 0xff000001, 0x4b800010, 0xcb800011
FMS, RND_PLUS_INF, 0x80800000, 0xbe800040, 0xff800000, 0x7f800000
FMS, RND_PLUS_INF, 0x7f000040, 0x3f000008, 0x40800004, 0x7e800049
FMS, RND_PLUS_INF, 0xc0800010, 0x7f000010, 0xbf800010, 0xff7fffff
FMS, RND_ZERO, 0x80000004, 0x33800001, 0xbf800040, 0x3f80003f
FMS, RND_ZERO, 0x00800002, 0xb3800010, 0x00000004, 0x80000004
FMS, RND_NEAREST, 0x3f800004, 0x80800040, 0x40800020, 0xc0800020
FMS, RND_NEAREST, 0xff000004, 0xbe800008, 0x33800004, 0x7e00000c
FMS, RND_PLUS_INF, 0x3f000000, 0xcb800010, 0xff000002, 0x7f000002
FMS, RND_PLUS_INF, 0x00800040, 0x00000010, 0xc0000001, 0x40000002
FMS, RND_MINUS_INF, 0xff000020, 0x3f000020, 0xc0800000, 0xfe800041
FMS, RND_MINUS_INF, 0x7e800010, 0x3e800004, 0x3f000004, 0x7d800014
FMS, RND_MINUS_INF, 0xc0000010, 0xb3800010, 0xc0800008, 0x40800008
FMS, RND_MINUS_INF, 0xff800008, 0xff000002, 0x7f000008, 0x7fffffff
FMS, RND_MINUS_INF, 0x3f800002, 0x7f800020, 0xbf000008, 0x7fffffff
FMS, RND_MINUS_INF, 0x00800000, 0x4b800020, 0x40800000, 0xc0800000
FMS, RND_PLUS_INF, 0xb3800002, 0x80000008, 0xfe800002, 0x7e800003
FMS, RND_PLUS_INF, 0x7f800040, 0x40800000, 0x40800004, 0x7fffffff
FMS, RND_PLUS_INF, 0x40800010, 0xb3800000, 0x7e800004, 0xfe800004
FMS, RND_PLUS_INF, 0xbf800002, 0xbf800004, 0x33800002, 0x3f800006
FMS, RND_ZERO, 0xbf800001, 0x00000001, 0xbe800000, 0x3e7fffff
FMS, RND_ZERO, 0xff800020, 0x40000004, 0xff000001, 0x7fffffff
FMS, RND_PLUS_INF, 0xcb800000, 0x3e800001, 0x3e800001, 0xca800001
FMS, RND_PLUS_INF, 0x40800001, 0x40000020, 0x4b800008, 0xcb800003
FMS, RND_PLUS_INF, 0x40800004, 0x7f000008, 0xff000040, 0x7f800000
FMS, RND_PLUS_INF, 0xbe800004, 0x7f000001, 0xbf800004, 0xfe000005
FMS, RND_ZERO, 0x7f000008, 0xbf800000, 0x7f800010, 0x7fffffff
FMS, RND_ZERO, 0xbf800000, 0xcb800010, 0xc0000040, 0x4b800011
FMS, RND_PLUS_INF, 0x7f800002, 0x7f800002, 0xbe800001, 0x7fffffff
FMS, RND_PLUS_INF, 0x7f000001, 0xbe800000, 0x80800020, 0xfe000000
FMS, RND_MINUS_INF, 0x3f000000, 0xbf800020, 0x3e800001, 0xbf400021
FMS, RND_MINUS_INF, 0xbe800008, 0x4b800004, 0xc0800040, 0xca800004
