Opcode, Rnd, Operand A, Operand B, Operand C, Result
CMPLT, RND_NEAREST, 0xb3fffff8, 0x3f800007, 0xc07fff7f, 0x00000000
CMPLT, RND_NEAREST, 0x7f800001, 0x40ffefff, 0xffffdfff, 0x00000000
CMPLT, RND_PLUS_INF, 0xbf80003f, 0x3efffff7, 0x00000007, 0xffffffff
CMPLT, RND_PLUS_INF, 0x00802000, 0xcb800003, 0xbeffffff, 0x00000000
CMPLT, RND_NEAREST, 0x3f7ffff0, 0x407ffffb, 0x7fa00000, 0x00000000
CMPLT, RND_NEAREST, 0x4b810000, 0xc0800001, 0x40800004, 0x00000000
CMPLT, RND_MINUS_INF, 0xbf5fffff, 0x3e800100, 0xc0000003, 0x00000000
CMPLT, RND_MINUS_INF, 0xfffffff0, 0x00800001, 0xfe807fff, 0x00000000
CMPLT, RND_PLUS_INF, 0xc08003ff, 0x00fe0000, 0x00fffeff, 0xffffffff
CMPLT, RND_PLUS_INF, 0x4bffff7f, 0xfe880000, 0xbf7e0000, 0x00000000
CMPLT, RND_MINUS_INF, 0x7e807fff, 0x3f0003ff, 0xbfefffff, 0x00000000
CMPLT, RND_MINUS_INF, 0x80ffffdf, 0x7e800003, 0xbf801000, 0x00000000
CMPLT, RND_PLUS_INF, 0x008000ff, 0xff801fff, 0x7e804000, 0xffffffff
CMPLT, RND_PLUS_INF, 0xbf07ffff, 0x4b800200, 0x80800000, 0xffffffff
CMPLT, RND_MINUS_INF, 0x3f007fff, 0xc0000001, 0x3fffe000, 0xffffffff
CMPLT, RND_MINUS_INF, 0xff7ffffd, 0xcbfffff0, 0x00800008, 0xffffffff
CMPLT, RND_ZERO, 0x7ffffff8, 0xbf3fffff, 0xbe83ffff, 0x00000000
CMPLT, RND_ZERO, 0x807fbfff, 0x3f800004, 0x80800200, 0x00000000
CMPLT, RND_MINUS_INF, 0x3f7fffbf, 0xc0004000, 0xbf7effff, 0x00000000
CMPLT, RND_MINUS_INF, 0x00fffff7, 0x40000002, 0x338003ff, 0xffffffff
CMPLT, RND_PLUS_INF, 0xbf008000, 0x3f80ffff, 0x40820000, 0xffffffff
CMPLT, RND_PLUS_INF, 0x3f800002, 0x7efffffc, 0xb3fffdff, 0x00000000
CMPLT, RND_MINUS_INF, 0xbfff7fff, 0x33ffffbf, 0x40efffff, 0xffffffff
CMPLT, RND_MINUS_INF, 0x7efffffe, 0x7eff7fff, 0x7f800400, 0x00000000
CMPLT, RND_MINUS_INF, 0x7ee00000, 0xbf00000f, 0x00fffff0, 0x00000000
CMPLT, RND_MINUS_INF, 0xbf00001f, 0xcb800100, 0xbf000080, 0x00000000
CMPLT, RND_MINUS_INF, 0xb3ffff00, 0x4000000f, 0xbeefffff, 0x00000000
CMPLT, RND_MINUS_INF, 0xfefffff0, 0x3effc000, 0xff800004, 0x00000000
CMPLT, RND_NEAREST, 0x407fffe0, 0xbee00000, 0xc0ff7fff, 0x00000000
CMPLT, RND_NEAREST, 0xbe800002, 0x3f200000, 0xb3800008, 0xffffffff
CMPLT, RND_NEAREST, 0xc080007f, 0xcb800000, 0x4bfff800, 0xffffffff
CMPLT, RND_NEAREST, 0x80002000, 0xfffffe00, 0x40000100, 0xffffffff
CMPLT, RND_ZERO, 0x00002000, 0x3effe000, 0x7e800001, 0xffffffff
CMPLT, RND_ZERO, 0xbe840000, 0xffc00000, 0x8083ffff, 0xffffffff
CMPLT, RND_MINUS_INF, 0xbe87ffff, 0x3e80ffff, 0x3efffdff, 0xffffffff
CMPLT, RND_MINUS_INF, 0x7ef00000, 0x8000000f, 0x00fffffd, 0x00000000
CMPLT, RND_ZERO, 0xc0040000, 0x3f008000, 0xb3ff7fff, 0xffffffff
CMPLT, RND_ZERO, 0xb3fff000, 0x7fffffbf, 0xbefffeff, 0x00000000
CMPLT, RND_NEAREST, 0xff000002, 0xb3800003, 0xc0801fff, 0xffffffff
CMPLT, RND_NEAREST, 0x80800020, 0xfe810000, 0x7f880000, 0x00000000
CMPLT, RND_MINUS_INF, 0x00fffffc, 0x4b8007ff, 0xc0000fff, 0x00000000
CMPLT, RND_MINUS_INF, 0xc07ffffc, 0x80820000, 0x3f800020, 0xffffffff
CMPLT, RND_PLUS_INF, 0xc0fbffff, 0x3eff0000, 0xff7ff7ff, 0x00000000
CMPLT, RND_PLUS_INF, 0x7f004000, 0xc000001f, 0x00820000, 0x00000000
CMPLT, RND_PLUS_INF, 0xbefdffff, 0xbf7f8000, 0xbf7effff, 0x00000000
CMPLT, RND_PLUS_INF, 0x3effff80, 0x33bfffff, 0x4007ffff, 0xffffffff
CMPLT, RND_PLUS_INF, 0x7f00000f, 0xc0fffffb, 0x7f000020, 0xffffffff
CMPLT, RND_PLUS_INF, 0xc0fdffff, 0xc0000100, 0x80400000, 0xffffffff
CMPLT, RND_PLUS_INF, 0x407fc000, 0x33fdffff, 0x7e83ffff, 0xffffffff
CMPLT, RND_PLUS_INF, 0x40000001, 0x4bfffffe, 0xff7bffff, 0x00000000
CMPLT, RND_MINUS_INF, 0x7f7ffeff, 0xc0840000, 0x80820000, 0x00000000
CMPLT, RND_MINUS_INF, 0xfe80ffff, 0x33800007, 0x3ea00000, 0xffffffff
CMPLT, RND_PLUS_INF, 0xcb8007ff, 0xb3ffefff, 0x3f200000, 0xffffffff
CMPLT, RND_PLUS_INF, 0x33808000, 0xbf00000f, 0x00ffff80, 0x00000000
CMPLT, RND_ZERO, 0x00010000, 0xff808000, 0xfffbffff, 0x00000000
CMPLT, RND_ZERO, 0xff7f8000, 0xff100000, 0xb3a00000, 0xffffffff
CMPLT, RND_PLUS_INF, 0x7f000100, 0x3ffffeff, 0x7f07ffff, 0xffffffff
CMPLT, RND_PLUS_INF, 0xfffffff8, 0x7fc00000, 0xfe8007ff, 0x00000000
CMPLT, RND_NEAREST, 0xff7ffff0, 0x3fc00000, 0x7f000080, 0xffffffff
CMPLT, RND_NEAREST, 0xbffbffff, 0x00801000, 0x7f80007f, 0x00000000
CMPLT, RND_ZERO, 0x007effff, 0x00700000, 0x007fffc0, 0xffffffff
CMPLT, RND_ZERO, 0xff7ff7ff, 0xbfffbfff, 0xff7fdfff, 0xffffffff
CMPLT, RND_PLUS_INF, 0xb3fffc00, 0xc07fefff, 0x7f80003f, 0x00000000
CMPLT, RND_PLUS_INF, 0xbeffefff, 0x807ffffc, 0x7e87ffff, 0xffffffff
CMPLT, RND_PLUS_INF, 0xff800fff, 0xff0fffff, 0xbf810000, 0x00000000
CMPLT, RND_PLUS_INF, 0x3f80ffff, 0xc0800002, 0xb381ffff, 0x00000000
CMPLT, RND_ZERO, 0x7effffe0, 0x00000004, 0xbff00000, 0x00000000
CMPLT, RND_ZERO, 0x4b800000, 0x40efffff, 0x7fbfffff, 0x00000000
CMPLT, RND_NEAREST, 0x7fa00000, 0x40fc0000, 0x33fffff7, 0x00000000
CMPLT, RND_NEAREST, 0xff7fffc0, 0xbedfffff, 0x7ee00000, 0xffffffff
CMPLT, RND_PLUS_INF, 0xffffefff, 0x4bffffef, 0x7f7ffeff, 0x00000000
CMPLT, RND_PLUS_INF, 0x3fefffff, 0xc07fffe0, 0x80100000, 0x00000000
CMPLT, RND_ZERO, 0x3ffdffff, 0xc07fefff, 0x3f80ffff, 0x00000000
CMPLT, RND_ZERO, 0xbf8001ff, 0xbeefffff, 0xbeffffef, 0xffffffff
CMPLT, RND_PLUS_INF, 0x4b81ffff, 0x80ffe000, 0xbe880000, 0x00000000
CMPLT, RND_PLUS_INF, 0xfefffffc, 0xff83ffff, 0xbfff0000, 0xffffffff
CMPLT, RND_PLUS_INF, 0xff7fffff, 0x800fffff, 0x80fffdff, 0xffffffff
CMPLT, RND_PLUS_INF, 0x40fbffff, 0x40fffeff, 0x33a00000, 0x00000000
CMPLT, RND_ZERO, 0xfe800fff, 0x00fdffff, 0xff000000, 0x00000000
CMPLT, RND_ZERO, 0x80fff800, 0xbf7ffffe, 0xbffffff8, 0x00000000
CMPLT, RND_ZERO, 0xc007ffff, 0x407fffbf, 0x007ffff0, 0xffffffff
CMPLT, RND_ZERO, 0xfffffc00, 0xfe8003ff, 0xfe800008, 0x00000000
CMPLT, RND_MINUS_INF, 0x7f7ffffb, 0xff7ffc00, 0x808fffff, 0x00000000
CMPLT, RND_MINUS_INF, 0xb3f00000, 0x7e87ffff, 0xc0820000, 0x00000000
CMPLT, RND_NEAREST, 0x00ffe000, 0x40fffff7, 0xffffffe0, 0x00000000
CMPLT, RND_NEAREST, 0xc07ffffd, 0x7e800400, 0x3e810000, 0xffffffff
CMPLT, RND_MINUS_INF, 0xbf400000, 0x7effefff, 0x407fff80, 0xffffffff
CMPLT, RND_MINUS_INF, 0x7efffff8, 0xcb800080, 0x40080000, 0x00000000
CMPLT, RND_MINUS_INF, 0x40801000, 0x40000000, 0x4bfeffff, 0xffffffff
CMPLT, RND_MINUS_INF, 0x80010000, 0xb38000ff, 0x80007fff, 0xffffffff
CMPLT, RND_ZERO, 0xbeffffbf, 0x80000200, 0xc0ffbfff, 0x00000000
CMPLT, RND_ZERO, 0x7fffc000, 0x7e8007ff, 0x7f800100, 0x00000000
CMPLT, RND_NEAREST, 0x33ffff80, 0xff7e0000, 0x40000007, 0xffffffff
CMPLT, RND_NEAREST, 0x7f7ff000, 0xbf80000f, 0xb3f7ffff, 0x00000000
CMPLT, RND_NEAREST, 0xc081ffff, 0xc000ffff, 0x00100000, 0xffffffff
CMPLT, RND_NEAREST, 0x7effff00, 0xc0100000, 0x3f000800, 0x00000000
CMPLT, RND_NEAREST, 0x4b8007ff, 0x3fffffef, 0x3f008000, 0x00000000
CMPLT, RND_NEAREST, 0x807effff, 0xbfffffdf, 0xffffffff, 0x00000000
CMPLT, RND_PLUS_INF, 0xbe83ffff, 0xbeefffff, 0xbeff8000, 0x00000000
CMPLT, RND_PLUS_INF, 0x3e804000, 0x007dffff, 0x80800008, 0x00000000
CMPLT, RND_NEAREST, 0xcb800010, 0x40000000, 0x00800002, 0xffffffff
CMPLT, RND_NEAREST, 0xbeff8000, 0x00fbffff, 0xfffffff0, 0x00000000
CMPLT, RND_PLUS_INF, 0xbf880000, 0xbfffdfff, 0x80807fff, 0xffffffff
CMPLT, RND_PLUS_INF, 0x3f800400, 0xcbffffc0, 0x3fa00000, 0xffffffff
CMPLT, RND_ZERO, 0x407fffe0, 0x7f000200, 0x7f7fff7f, 0xffffffff
CMPLT, RND_ZERO, 0xb3ffc000, 0x80ffefff, 0x33880000, 0xffffffff
CMPLT, RND_MINUS_INF, 0xff7fffbf, 0x7f8000ff, 0xcbffe000, 0xffffffff
CMPLT, RND_MINUS_INF, 0x80010000, 0x7f000400, 0x40f7ffff, 0xffffffff
CMPLT, RND_ZERO, 0x7f7ffff8, 0x8000007f, 0x33800800, 0x00000000
CMPLT, RND_ZERO, 0xc081ffff, 0xcbefffff, 0x3f000010, 0xffffffff
CMPLT, RND_PLUS_INF, 0x007ffffe, 0x7fffffc0, 0x3f7fefff, 0xffffffff
CMPLT, RND_PLUS_INF, 0xc07e0000, 0x7f000800, 0xb3800fff, 0xffffffff
CMPLT, RND_ZERO, 0x3efff800, 0x007fffdf, 0x00800800, 0x00000000
CMPLT, RND_ZERO, 0x3fffffbf, 0x00000020, 0xfe87ffff, 0x00000000
CMPLT, RND_NEAREST, 0x407fffdf, 0xc0ffc000, 0xcb800400, 0x00000000
CMPLT, RND_NEAREST, 0x3e800000, 0xc06fffff, 0xb3800800, 0x00000000
CMPLT, RND_NEAREST, 0xc07fffef, 0x7f800080, 0x80fffeff, 0xffffffff
CMPLT, RND_NEAREST, 0x3f80ffff, 0xc0000100, 0x800001ff, 0x00000000
CMPLT, RND_NEAREST, 0xfe80003f, 0xff83ffff, 0x80000800, 0xffffffff
CMPLT, RND_NEAREST, 0x7f800fff, 0xbef00000, 0x00040000, 0x00000000
CMPLT, RND_MINUS_INF, 0x7f0007ff, 0x7ffffffe, 0x800007ff, 0x00000000
CMPLT, RND_MINUS_INF, 0x007ffff7, 0xbf7f0000, 0x33800003, 0xffffffff
CMPLT, RND_NEAREST, 0xbffffffd, 0x808fffff, 0x3effffdf, 0xffffffff
CMPLT, RND_NEAREST, 0x4bffff7f, 0xbf801fff, 0xff840000, 0x00000000
CMPLT, RND_PLUS_INF, 0x80fffff0, 0x007ffff0, 0x7e800008, 0xffffffff
CMPLT, RND_PLUS_INF, 0x3e9fffff, 0x00808000, 0x7ff00000, 0x00000000
CMPLT, RND_ZERO, 0xbffffff0, 0x7f808000, 0xc0007fff, 0x00000000
CMPLT, RND_ZERO, 0xbf8000ff, 0x807ffdff, 0xbef80000, 0xffffffff
CMPLT, RND_PLUS_INF, 0xbe80ffff, 0x3effbfff, 0x00feffff, 0xffffffff
CMPLT, RND_PLUS_INF, 0x00010000, 0x7f7fff00, 0xbf87ffff, 0x00000000
CMPLT, RND_PLUS_INF, 0xbe800080, 0x7f003fff, 0xbe804000, 0x00000000
CMPLT, RND_PLUS_INF, 0x407ff000, 0x80840000, 0xff0007ff, 0x00000000
CMPLT, RND_ZERO, 0xbf87ffff, 0xc0000000, 0x7f7f0000, 0xffffffff
CMPLT, RND_ZERO, 0xb3ff7fff, 0x4bf80000, 0x7f7ffff7, 0xffffffff
CMPLT, RND_NEAREST, 0xbe9fffff, 0xfef00000, 0x7f8007ff, 0x00000000
CMPLT, RND_NEAREST, 0xc0800100, 0xbfefffff, 0x80840000, 0xffffffff
CMPLT, RND_NEAREST, 0x7f77ffff, 0x007fefff, 0x807ffe00, 0x00000000
CMPLT, RND_NEAREST, 0x40000200, 0x3f600000, 0xc0800800, 0x00000000
CMPLT, RND_MINUS_INF, 0xfefffff0, 0x00800800, 0x4001ffff, 0xffffffff
CMPLT, RND_MINUS_INF, 0x3f7bffff, 0xffffffff, 0x7efffeff, 0xffffffff
CMPLT, RND_NEAREST, 0x80800007, 0xc07ffffc, 0x80820000, 0x00000000
CMPLT, RND_NEAREST, 0xcb8001ff, 0x3f7fe000, 0x3f7fffc0, 0xffffffff
CMPLT, RND_ZERO, 0xfffffffe, 0xbe801fff, 0x407fffef, 0x00000000
CMPLT, RND_ZERO, 0x3f7ff800, 0x00000800, 0x7f7ffffc, 0xffffffff
CMPLT, RND_ZERO, 0xb3fffdff, 0x7ffffe00, 0xfefffff0, 0x00000000
CMPLT, RND_ZERO, 0xfe8fffff, 0x3e800400, 0x33800003, 0xffffffff
CMPLT, RND_NEAREST, 0xb3ffdfff, 0xffffe000, 0x3effbfff, 0xffffffff
CMPLT, RND_NEAREST, 0x4b800020, 0xff004000, 0x7effffe0, 0xffffffff
CMPLT, RND_ZERO, 0x00a00000, 0xc07fffef, 0x3efff000, 0xffffffff
CMPLT, RND_ZERO, 0x40fff000, 0xbffffe00, 0x80ffffbf, 0x00000000
CMPLT, RND_ZERO, 0xcb800001, 0xb3f00000, 0x00800800, 0xffffffff
CMPLT, RND_ZERO, 0x4b800020, 0xfea00000, 0x807ffdff, 0x00000000
CMPLT, RND_ZERO, 0xcbf80000, 0x40dfffff, 0x33ffbfff, 0xffffffff
CMPLT, RND_ZERO, 0x3f800100, 0x00880000, 0x00000fff, 0x00000000
CMPLT, RND_ZERO, 0x7f000004, 0x4b800100, 0xcbe00000, 0x00000000
CMPLT, RND_ZERO, 0xbf7f8000, 0xb380ffff, 0x807ffffc, 0xffffffff
CMPLT, RND_MINUS_INF, 0x3ffffffb, 0x40802000, 0x0080001f, 0x00000000
CMPLT, RND_MINUS_INF, 0x3f800080, 0x407ff800, 0xb3f80000, 0x00000000
CMPLT, RND_MINUS_INF, 0xfffe0000, 0xfe820000, 0xb3ffe000, 0x00000000
CMPLT, RND_MINUS_INF, 0x80ffefff, 0xbf800080, 0x40fdffff, 0xffffffff
CMPLT, RND_ZERO, 0xc07fffff, 0xc06fffff, 0xbffffbff, 0xffffffff
CMPLT, RND_ZERO, 0x7f7ffdff, 0xbf80000f, 0x80040000, 0x00000000
CMPLT, RND_NEAREST, 0xb3800800, 0x40800fff, 0x7ffffffd, 0x00000000
CMPLT, RND_NEAREST, 0x007ffc00, 0xff7ffc00, 0x33fffffd, 0xffffffff
CMPLT, RND_MINUS_INF, 0x007fc000, 0xc08000ff, 0x00f80000, 0xffffffff
CMPLT, RND_MINUS_INF, 0x7ee00000, 0x7f7f7fff, 0xbe803fff, 0x00000000
CMPLT, RND_NEAREST, 0xc0c00000, 0x3f040000, 0x00700000, 0xffffffff
CMPLT, RND_NEAREST, 0xbf000002, 0x40400000, 0x4007ffff, 0xffffffff
CMPLT, RND_MINUS_INF, 0x7f8003ff, 0xff00001f, 0xc0880000, 0x00000000
CMPLT, RND_MINUS_INF, 0xff7ff800, 0x3ffffbff, 0x40e00000, 0xffffffff
CMPLT, RND_MINUS_INF, 0xbf7fffc0, 0xbe80000f, 0xcbffe000, 0x00000000
CMPLT, RND_MINUS_INF, 0xbf800200, 0xbf000002, 0xffefffff, 0x00000000
CMPLT, RND_NEAREST, 0xbe800020, 0xcbffdfff, 0x7f7ffff7, 0xffffffff
CMPLT, RND_NEAREST, 0xc07fffc0, 0xff800007, 0xfeff8000, 0x00000000
CMPLT, RND_MINUS_INF, 0x807ffffd, 0xff80000f, 0xbefffe00, 0x00000000
CMPLT, RND_MINUS_INF, 0x3f600000, 0xbf000007, 0x407f7fff, 0xffffffff
CMPLT, RND_ZERO, 0xcb804000, 0x7f000002, 0x007dffff, 0xffffffff
CMPLT, RND_ZERO, 0xfe810000, 0xfe802000, 0x3e800000, 0xffffffff
CMPLT, RND_NEAREST, 0xb3fffffd, 0x33fffffb, 0x4bfffbff, 0xffffffff
CMPLT, RND_NEAREST, 0x7fffefff, 0x3ffffe00, 0xff800010, 0x00000000
CMPLT, RND_PLUS_INF, 0x80800002, 0x40000400, 0x7f800100, 0x00000000
CMPLT, RND_PLUS_INF, 0x007ffffc, 0xbf800007, 0x7eefffff, 0xffffffff
CMPLT, RND_MINUS_INF, 0xbffffe00, 0xb3fffc00, 0x3380001f, 0xffffffff
CMPLT, RND_MINUS_INF, 0x4bfffdff, 0xc0ffffdf, 0x7f010000, 0xffffffff
CMPLT, RND_ZERO, 0xcb800003, 0x001fffff, 0xb3800100, 0xffffffff
CMPLT, RND_ZERO, 0x40800fff, 0x7f7bffff, 0xb3fffe00, 0x00000000
CMPLT, RND_NEAREST, 0x4b9fffff, 0xbe802000, 0x33800800, 0x00000000
CMPLT, RND_NEAREST, 0x3f7ff000, 0x7fffffff, 0x40000007, 0xffffffff
CMPLT, RND_MINUS_INF, 0xbf7fdfff, 0x3f5fffff, 0x3fefffff, 0xffffffff
CMPLT, RND_MINUS_INF, 0x3fffff80, 0x7e80007f, 0x3e8007ff, 0x00000000
CMPLT, RND_NEAREST, 0xff800200, 0x7f040000, 0xfee00000, 0x00000000
CMPLT, RND_NEAREST, 0xbf7fffbf, 0x4bf7ffff, 0x7fffffdf, 0x00000000
CMPLT, RND_NEAREST, 0x7e800001, 0xcb808000, 0xff800002, 0x00000000
CMPLT, RND_NEAREST, 0x3f8001ff, 0x3efffffd, 0xbeffbfff, 0x00000000
CMPLT, RND_NEAREST, 0x4b803fff, 0xb3c00000, 0x3f7fffbf, 0x00000000
CMPLT, RND_NEAREST, 0xff0fffff, 0x3f007fff, 0x7f800080, 0x00000000
CMPLT, RND_MINUS_INF, 0x007fffff, 0x80ffc000, 0x3f000000, 0xffffffff
CMPLT, RND_MINUS_INF, 0xbe80ffff, 0x007ff000, 0xff600000, 0x00000000
CMPLT, RND_ZERO, 0xffffffdf, 0x7f7c0000, 0x3f800080, 0x00000000
CMPLT, RND_ZERO, 0x3e807fff, 0x7f800040, 0xc0ff7fff, 0x00000000
CMPLT, RND_ZERO, 0xbe80007f, 0xff7f0000, 0xbefff7ff, 0x00000000
CMPLT, RND_ZERO, 0xc08000ff, 0xcb804000, 0x40fffff0, 0xffffffff
CMPLT, RND_MINUS_INF, 0x33ffffff, 0x80000010, 0xbf7ff000, 0x00000000
CMPLT, RND_MINUS_INF, 0xb3ffff80, 0xb3fffdff, 0xc07f0000, 0x00000000
CMPLT, RND_ZERO, 0x3f7ffc00, 0x40001fff, 0xfffff7ff, 0x00000000
CMPLT, RND_ZERO, 0x40700000, 0x7f801fff, 0x807ffe00, 0x00000000
CMPLT, RND_NEAREST, 0xbefffe00, 0xbee00000, 0xffffefff, 0x00000000
CMPLT, RND_NEAREST, 0x3f83ffff, 0x7ffeffff, 0x33880000, 0x00000000
CMPLT, RND_PLUS_INF, 0xbe880000, 0xb3900000, 0xbf7ffffe, 0x00000000
CMPLT, RND_PLUS_INF, 0x3e80ffff, 0x00ff7fff, 0x33ff0000, 0x00000000
CMPLT, RND_ZERO, 0xbfffc000, 0xfff00000, 0xbeffefff, 0xffffffff
CMPLT, RND_ZERO, 0x3f001000, 0x7effffe0, 0xc0fffff0, 0x00000000
CMPLT, RND_MINUS_INF, 0xc0000007, 0x33800001, 0xcb808000, 0x00000000
CMPLT, RND_MINUS_INF, 0xc0bfffff, 0x3f00000f, 0xb38fffff, 0xffffffff
CMPLT, RND_NEAREST, 0x40fffdff, 0x00fffffc, 0x8000007f, 0x00000000
CMPLT, RND_NEAREST, 0x7effff7f, 0xff80000f, 0xc07ffffd, 0x00000000
CMPLT, RND_ZERO, 0x7f800002, 0x3eff7fff, 0x33801fff, 0x00000000
CMPLT, RND_ZERO, 0xb3ffc000, 0x407ff7ff, 0x807ffbff, 0xffffffff
CMPLT, RND_NEAREST, 0x3f7ffffb, 0x7f700000, 0x408000ff, 0xffffffff
CMPLT, RND_NEAREST, 0x3fffe000, 0xc0100000, 0x4bfffdff, 0xffffffff
CMPLT, RND_MINUS_INF, 0xbfffff00, 0x00001000, 0xc0810000, 0x00000000
CMPLT, RND_MINUS_INF, 0x7f007fff, 0xcbdfffff, 0xbf000020, 0x00000000
CMPLT, RND_NEAREST, 0xb3fff000, 0x7ef00000, 0x80fffffb, 0xffffffff
CMPLT, RND_NEAREST, 0x7f7fff7f, 0xb3ffff80, 0x007ffffe, 0x00000000
CMPLT, RND_ZERO, 0x00810000, 0x80810000, 0xbe800400, 0x00000000
CMPLT, RND_ZERO, 0x00880000, 0x405fffff, 0x40dfffff, 0xffffffff
CMPLT, RND_PLUS_INF, 0x007fffbf, 0x7e800100, 0xbeff0000, 0x00000000
CMPLT, RND_PLUS_INF, 0x7efdffff, 0x00000400, 0xbeefffff, 0x00000000
CMPLT, RND_PLUS_INF, 0x4b87ffff, 0x407fffc0, 0x4000001f, 0x00000000
CMPLT, RND_PLUS_INF, 0x00008000, 0xfe8001ff, 0xbf003fff, 0x00000000
CMPLT, RND_ZERO, 0xfe800007, 0x00001000, 0x33ffc000, 0xffffffff
CMPLT, RND_ZERO, 0x40f7ffff, 0x80801fff, 0xcbfffffd, 0x00000000
CMPLT, RND_NEAREST, 0x80000002, 0xff800400, 0xfffffe00, 0x00000000
CMPLT, RND_NEAREST, 0xbef7ffff, 0x3ffe0000, 0xcb800002, 0x00000000
CMPLT, RND_NEAREST, 0x407ffc00, 0xc0fff000, 0x00fffffb, 0x00000000
CMPLT, RND_NEAREST, 0x7fffffe0, 0x3e801000, 0xbf7dffff, 0x00000000
CMPLT, RND_PLUS_INF, 0x4b83ffff, 0x80800003, 0x800000ff, 0x00000000
CMPLT, RND_PLUS_INF, 0x3f820000, 0x3f7dffff, 0x33ffdfff, 0x00000000
CMPLT, RND_ZERO, 0x33801fff, 0xfffdffff, 0x00800800, 0x00000000
CMPLT, RND_ZERO, 0xbffffff7, 0x33900000, 0x7fffffef, 0x00000000
CMPLT, RND_MINUS_INF, 0xc0808000, 0x4bffbfff, 0x3fbfffff, 0xffffffff
CMPLT, RND_MINUS_INF, 0xff1fffff, 0xc0800002, 0xc0800001, 0xffffffff
CMPLT, RND_NEAREST, 0x33fffffb, 0xc0100000, 0x807f0000, 0x00000000
CMPLT, RND_NEAREST, 0x4bff7fff, 0xfefffff8, 0xfe81ffff, 0x00000000
CMPLT, RND_MINUS_INF, 0x4b800008, 0x3f080000, 0x7f8fffff, 0x00000000
CMPLT, RND_MINUS_INF, 0xcbf80000, 0x7efff800, 0x7f800800, 0x00000000
CMPLT, RND_MINUS_INF, 0x80008000, 0x801fffff, 0xffa00000, 0x00000000
CMPLT, RND_MINUS_INF, 0x4b800008, 0x807ff7ff, 0x00ffff80, 0x00000000
CMPLT, RND_NEAREST, 0xff8001ff, 0x407ffbff, 0xbf5fffff, 0x00000000
CMPLT, RND_NEAREST, 0xc0e00000, 0xbf000002, 0x407fc000, 0xffffffff
CMPLT, RND_MINUS_INF, 0xb3800200, 0xff000040, 0x7f010000, 0xffffffff
CMPLT, RND_MINUS_INF, 0x407effff, 0xfe81ffff, 0x4bf7ffff, 0xffffffff
CMPLT, RND_PLUS_INF, 0x80808000, 0x80801000, 0x80ffff7f, 0x00000000
CMPLT, RND_PLUS_INF, 0x7e800fff, 0x40000020, 0x7f5fffff, 0xffffffff
CMPLT, RND_PLUS_INF, 0xc0ff8000, 0xc0807fff, 0xc07ffff0, 0xffffffff
CMPLT, RND_PLUS_INF, 0x00000fff, 0x7eff0000, 0x3ffffeff, 0xffffffff
CMPLT, RND_PLUS_INF, 0x400007ff, 0x40002000, 0x4b8001ff, 0xffffffff
CMPLT, RND_PLUS_INF, 0xbf00007f, 0xbf7ff000, 0xfe800008, 0x00000000
CMPLT, RND_NEAREST, 0xb3ff8000, 0xbffeffff, 0x00000800, 0xffffffff
CMPLT, RND_NEAREST, 0xbf800200, 0x80feffff, 0xcb800800, 0x00000000
CMPLT, RND_ZERO, 0x00001000, 0xbffeffff, 0x3f807fff, 0xffffffff
CMPLT, RND_ZERO, 0xfeffdfff, 0xbf7f0000, 0x401fffff, 0xffffffff
CMPLT, RND_NEAREST, 0x3efffffb, 0xc09fffff, 0xfff80000, 0x00000000
CMPLT, RND_NEAREST, 0xc0800040, 0x7f807fff, 0x7f800008, 0x00000000
CMPLT, RND_ZERO, 0x7f820000, 0x4b8007ff, 0x008fffff, 0x00000000
CMPLT, RND_ZERO, 0x7f7ffff7, 0xbffffc00, 0xbf7f7fff, 0x00000000
CMPLT, RND_PLUS_INF, 0xbf000008, 0xbf800080, 0xff802000, 0x00000000
CMPLT, RND_PLUS_INF, 0x3ff7ffff, 0xbf8000ff, 0x7f800400, 0x00000000
CMPLT, RND_MINUS_INF, 0x3f800003, 0xc07ffe00, 0x007ff7ff, 0x00000000
CMPLT, RND_MINUS_INF, 0x3f8007ff, 0xc0fdffff, 0x4bffffc0, 0xffffffff
CMPLT, RND_ZERO, 0x4b80000f, 0xfedfffff, 0xb3fffe00, 0x00000000
CMPLT, RND_ZERO, 0xb381ffff, 0x3f600000, 0xbf77ffff, 0x00000000
CMPLT, RND_ZERO, 0x4b8003ff, 0xcb80007f, 0xc0800080, 0x00000000
CMPLT, RND_ZERO, 0xbf010000, 0x3f7ffff0, 0x40000100, 0xffffffff
CMPLT, RND_NEAREST, 0xcb8001ff, 0xcbffffff, 0x00ffbfff, 0xffffffff
CMPLT, RND_NEAREST, 0xcbfffff8, 0xcb800800, 0xb3800002, 0xffffffff
CMPLT, RND_PLUS_INF, 0x80800003, 0x7f00001f, 0xffffff00, 0x00000000
CMPLT, RND_PLUS_INF, 0xcbfffdff, 0x7f810000, 0xff100000, 0x00000000
CMPLT, RND_MINUS_INF, 0x7f7ffc00, 0x3f7fffc0, 0xc00001ff, 0x00000000
CMPLT, RND_MINUS_INF, 0xc07ffff0, 0xbf800003, 0x3e80003f, 0xffffffff
CMPLT, RND_ZERO, 0x33fffffc, 0x00001000, 0x3f7dffff, 0xffffffff
CMPLT, RND_ZERO, 0xfe8001ff, 0x407ffe00, 0x3f001fff, 0xffffffff
